q1_rad,q2_rad,q3_rad,lift_servo_deg,tilt_servo_deg,gripper_servo_deg,safe,connected,reason,contacts
-0.4764012244,-1.038200612,-0.9009341496,144.591559,-83.56058576,58.38027522,0,0,tilt_servo_limit,
-0.4764012244,-1.038200612,-0.813667687,144.591559,-83.56058576,68.38027522,0,0,tilt_servo_limit,
-0.4764012244,-1.038200612,-0.7264012244,144.591559,-83.56058576,78.38027522,0,0,tilt_servo_limit,
-0.4764012244,-1.038200612,-0.6391347618,144.591559,-83.56058576,88.38027522,0,0,tilt_servo_limit,
-0.4764012244,-1.038200612,-0.5518682992,144.591559,-83.56058576,98.38027522,0,0,tilt_servo_limit,
-0.4764012244,-1.038200612,-0.4646018366,144.591559,-83.56058576,108.3802752,0,0,tilt_servo_limit,
-0.4764012244,-1.038200612,-0.377335374,144.591559,-83.56058576,118.3802752,0,0,tilt_servo_limit,
-0.4764012244,-1.038200612,-0.2900689114,144.591559,-83.56058576,128.3802752,0,0,tilt_servo_limit,
-0.4764012244,-1.038200612,-0.2028024488,144.591559,-83.56058576,138.3802752,0,0,tilt_servo_limit,
-0.4764012244,-1.038200612,-0.1155359862,144.591559,-83.56058576,148.3802752,0,0,tilt_servo_limit,
-0.4764012244,-1.038200612,-0.0282695236,144.591559,-83.56058576,158.3802752,0,0,tilt_servo_limit,
-0.4764012244,-1.038200612,0,144.591559,-83.56058576,161.619724,0,0,tilt_servo_limit,
-0.4764012244,-0.9509341496,-1.25,144.591559,-73.56058576,18.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.9509341496,-1.162733537,144.591559,-73.56058576,28.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.9509341496,-1.075467075,144.591559,-73.56058576,38.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.9509341496,-0.9882006122,144.591559,-73.56058576,48.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.9509341496,-0.9009341496,144.591559,-73.56058576,58.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.9509341496,-0.813667687,144.591559,-73.56058576,68.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.9509341496,-0.7264012244,144.591559,-73.56058576,78.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.9509341496,-0.6391347618,144.591559,-73.56058576,88.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.9509341496,-0.5518682992,144.591559,-73.56058576,98.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.9509341496,-0.4646018366,144.591559,-73.56058576,108.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.9509341496,-0.377335374,144.591559,-73.56058576,118.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.9509341496,-0.2900689114,144.591559,-73.56058576,128.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.9509341496,-0.2028024488,144.591559,-73.56058576,138.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.9509341496,-0.1155359862,144.591559,-73.56058576,148.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.9509341496,-0.0282695236,144.591559,-73.56058576,158.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.9509341496,0,144.591559,-73.56058576,161.619724,0,0,tilt_servo_limit,
-0.4764012244,-0.863667687,-1.25,144.591559,-63.56058576,18.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.863667687,-1.162733537,144.591559,-63.56058576,28.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.863667687,-1.075467075,144.591559,-63.56058576,38.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.863667687,-0.9882006122,144.591559,-63.56058576,48.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.863667687,-0.9009341496,144.591559,-63.56058576,58.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.863667687,-0.813667687,144.591559,-63.56058576,68.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.863667687,-0.7264012244,144.591559,-63.56058576,78.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.863667687,-0.6391347618,144.591559,-63.56058576,88.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.863667687,-0.5518682992,144.591559,-63.56058576,98.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.863667687,-0.4646018366,144.591559,-63.56058576,108.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.863667687,-0.377335374,144.591559,-63.56058576,118.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.863667687,-0.2900689114,144.591559,-63.56058576,128.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.863667687,-0.2028024488,144.591559,-63.56058576,138.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.863667687,-0.1155359862,144.591559,-63.56058576,148.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.863667687,-0.0282695236,144.591559,-63.56058576,158.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.863667687,0,144.591559,-63.56058576,161.619724,0,0,tilt_servo_limit,
-0.4764012244,-0.7764012244,-1.25,144.591559,-53.56058576,18.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.7764012244,-1.162733537,144.591559,-53.56058576,28.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.7764012244,-1.075467075,144.591559,-53.56058576,38.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.7764012244,-0.9882006122,144.591559,-53.56058576,48.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.7764012244,-0.9009341496,144.591559,-53.56058576,58.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.7764012244,-0.813667687,144.591559,-53.56058576,68.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.7764012244,-0.7264012244,144.591559,-53.56058576,78.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.7764012244,-0.6391347618,144.591559,-53.56058576,88.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.7764012244,-0.5518682992,144.591559,-53.56058576,98.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.7764012244,-0.4646018366,144.591559,-53.56058576,108.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.7764012244,-0.377335374,144.591559,-53.56058576,118.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.7764012244,-0.2900689114,144.591559,-53.56058576,128.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.7764012244,-0.2028024488,144.591559,-53.56058576,138.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.7764012244,-0.1155359862,144.591559,-53.56058576,148.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.7764012244,-0.0282695236,144.591559,-53.56058576,158.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.7764012244,0,144.591559,-53.56058576,161.619724,0,0,tilt_servo_limit,
-0.4764012244,-0.6891347618,-1.25,144.591559,-43.56058576,18.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.6891347618,-1.162733537,144.591559,-43.56058576,28.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.6891347618,-1.075467075,144.591559,-43.56058576,38.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.6891347618,-0.9882006122,144.591559,-43.56058576,48.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.6891347618,-0.9009341496,144.591559,-43.56058576,58.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.6891347618,-0.813667687,144.591559,-43.56058576,68.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.6891347618,-0.7264012244,144.591559,-43.56058576,78.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.6891347618,-0.6391347618,144.591559,-43.56058576,88.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.6891347618,-0.5518682992,144.591559,-43.56058576,98.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.6891347618,-0.4646018366,144.591559,-43.56058576,108.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.6891347618,-0.377335374,144.591559,-43.56058576,118.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.6891347618,-0.2900689114,144.591559,-43.56058576,128.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.6891347618,-0.2028024488,144.591559,-43.56058576,138.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.6891347618,-0.1155359862,144.591559,-43.56058576,148.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.6891347618,-0.0282695236,144.591559,-43.56058576,158.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.6891347618,0,144.591559,-43.56058576,161.619724,0,0,tilt_servo_limit,
-0.4764012244,-0.6018682992,-1.25,144.591559,-33.56058576,18.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.6018682992,-1.162733537,144.591559,-33.56058576,28.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.6018682992,-1.075467075,144.591559,-33.56058576,38.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.6018682992,-0.9882006122,144.591559,-33.56058576,48.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.6018682992,-0.9009341496,144.591559,-33.56058576,58.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.6018682992,-0.813667687,144.591559,-33.56058576,68.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.6018682992,-0.7264012244,144.591559,-33.56058576,78.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.6018682992,-0.6391347618,144.591559,-33.56058576,88.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.6018682992,-0.5518682992,144.591559,-33.56058576,98.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.6018682992,-0.4646018366,144.591559,-33.56058576,108.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.6018682992,-0.377335374,144.591559,-33.56058576,118.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.6018682992,-0.2900689114,144.591559,-33.56058576,128.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.6018682992,-0.2028024488,144.591559,-33.56058576,138.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.6018682992,-0.1155359862,144.591559,-33.56058576,148.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.6018682992,-0.0282695236,144.591559,-33.56058576,158.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.6018682992,0,144.591559,-33.56058576,161.619724,0,0,tilt_servo_limit,
-0.4764012244,-0.5146018366,-1.25,144.591559,-23.56058576,18.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.5146018366,-1.162733537,144.591559,-23.56058576,28.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.5146018366,-1.075467075,144.591559,-23.56058576,38.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.5146018366,-0.9882006122,144.591559,-23.56058576,48.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.5146018366,-0.9009341496,144.591559,-23.56058576,58.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.5146018366,-0.813667687,144.591559,-23.56058576,68.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.5146018366,-0.7264012244,144.591559,-23.56058576,78.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.5146018366,-0.6391347618,144.591559,-23.56058576,88.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.5146018366,-0.5518682992,144.591559,-23.56058576,98.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.5146018366,-0.4646018366,144.591559,-23.56058576,108.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.5146018366,-0.377335374,144.591559,-23.56058576,118.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.5146018366,-0.2900689114,144.591559,-23.56058576,128.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.5146018366,-0.2028024488,144.591559,-23.56058576,138.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.5146018366,-0.1155359862,144.591559,-23.56058576,148.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.5146018366,-0.0282695236,144.591559,-23.56058576,158.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.5146018366,0,144.591559,-23.56058576,161.619724,0,0,tilt_servo_limit,
-0.4764012244,-0.427335374,-1.25,144.591559,-13.56058576,18.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.427335374,-1.162733537,144.591559,-13.56058576,28.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.427335374,-1.075467075,144.591559,-13.56058576,38.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.427335374,-0.9882006122,144.591559,-13.56058576,48.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.427335374,-0.9009341496,144.591559,-13.56058576,58.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.427335374,-0.813667687,144.591559,-13.56058576,68.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.427335374,-0.7264012244,144.591559,-13.56058576,78.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.427335374,-0.6391347618,144.591559,-13.56058576,88.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.427335374,-0.5518682992,144.591559,-13.56058576,98.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.427335374,-0.4646018366,144.591559,-13.56058576,108.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.427335374,-0.377335374,144.591559,-13.56058576,118.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.427335374,-0.2900689114,144.591559,-13.56058576,128.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.427335374,-0.2028024488,144.591559,-13.56058576,138.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.427335374,-0.1155359862,144.591559,-13.56058576,148.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.427335374,-0.0282695236,144.591559,-13.56058576,158.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.427335374,0,144.591559,-13.56058576,161.619724,0,0,tilt_servo_limit,
-0.4764012244,-0.3400689114,-1.25,144.591559,-3.56058576,18.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.3400689114,-1.162733537,144.591559,-3.56058576,28.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.3400689114,-1.075467075,144.591559,-3.56058576,38.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.3400689114,-0.9882006122,144.591559,-3.56058576,48.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.3400689114,-0.9009341496,144.591559,-3.56058576,58.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.3400689114,-0.813667687,144.591559,-3.56058576,68.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.3400689114,-0.7264012244,144.591559,-3.56058576,78.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.3400689114,-0.6391347618,144.591559,-3.56058576,88.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.3400689114,-0.5518682992,144.591559,-3.56058576,98.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.3400689114,-0.4646018366,144.591559,-3.56058576,108.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.3400689114,-0.377335374,144.591559,-3.56058576,118.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.3400689114,-0.2900689114,144.591559,-3.56058576,128.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.3400689114,-0.2028024488,144.591559,-3.56058576,138.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.3400689114,-0.1155359862,144.591559,-3.56058576,148.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.3400689114,-0.0282695236,144.591559,-3.56058576,158.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.3400689114,0,144.591559,-3.56058576,161.619724,0,0,tilt_servo_limit,
-0.4764012244,-0.2528024488,-1.25,144.591559,6.43941424,18.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.2528024488,-1.162733537,144.591559,6.43941424,28.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.2528024488,-1.075467075,144.591559,6.43941424,38.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.2528024488,-0.9882006122,144.591559,6.43941424,48.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.2528024488,-0.9009341496,144.591559,6.43941424,58.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.2528024488,-0.813667687,144.591559,6.43941424,68.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.2528024488,-0.7264012244,144.591559,6.43941424,78.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.2528024488,-0.6391347618,144.591559,6.43941424,88.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.2528024488,-0.5518682992,144.591559,6.43941424,98.38027522,0,0,tilt_servo_limit,
-0.4764012244,-0.2528024488,-0.4646018366,144.591559,6.43941424,108.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.2528024488,-0.377335374,144.591559,6.43941424,118.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.2528024488,-0.2900689114,144.591559,6.43941424,128.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.2528024488,-0.2028024488,144.591559,6.43941424,138.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.2528024488,-0.1155359862,144.591559,6.43941424,148.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.2528024488,-0.0282695236,144.591559,6.43941424,158.3802752,0,0,tilt_servo_limit,
-0.4764012244,-0.2528024488,0,144.591559,6.43941424,161.619724,0,0,tilt_servo_limit,
-0.4764012244,-0.1655359862,-1.25,144.591559,16.43941424,18.38027522,0,0,collision,floor|gripper_clamp_left;floor|gripper_clamp_right;gripper_left_addition|gripper_left_gear;gripper_right_addition|gripper_right_gear
-0.4764012244,-0.1655359862,-1.162733537,144.591559,16.43941424,28.38027522,0,0,collision,floor|gripper_clamp_left;floor|gripper_clamp_right;gripper_left_addition|gripper_left_gear;gripper_right_addition|gripper_right_gear
-0.4764012244,-0.1655359862,-1.075467075,144.591559,16.43941424,38.38027522,0,0,collision,floor|gripper_clamp_left;floor|gripper_clamp_right;gripper_left_addition|gripper_left_gear;gripper_right_addition|gripper_right_gear
-0.4764012244,-0.1655359862,-0.9882006122,144.591559,16.43941424,48.38027522,0,0,collision,floor|gripper_clamp_left;floor|gripper_clamp_right;gripper_left_addition|gripper_left_gear;gripper_right_addition|gripper_right_gear
-0.4764012244,-0.1655359862,-0.9009341496,144.591559,16.43941424,58.38027522,0,0,collision,floor|gripper_clamp_left;floor|gripper_clamp_right;gripper_left_addition|gripper_left_gear;gripper_right_addition|gripper_right_gear
-0.4764012244,-0.1655359862,-0.813667687,144.591559,16.43941424,68.38027522,0,0,collision,floor|gripper_clamp_left;floor|gripper_clamp_right;gripper_left_addition|gripper_left_gear;gripper_right_addition|gripper_right_gear
-0.4764012244,-0.1655359862,-0.7264012244,144.591559,16.43941424,78.38027522,0,0,collision,floor|gripper_clamp_left;floor|gripper_clamp_right
-0.4764012244,-0.1655359862,-0.6391347618,144.591559,16.43941424,88.38027522,1,1,safe,
-0.4764012244,-0.1655359862,-0.5518682992,144.591559,16.43941424,98.38027522,1,1,safe,
-0.4764012244,-0.1655359862,-0.4646018366,144.591559,16.43941424,108.3802752,1,1,safe,
-0.4764012244,-0.1655359862,-0.377335374,144.591559,16.43941424,118.3802752,1,1,safe,
-0.4764012244,-0.1655359862,-0.2900689114,144.591559,16.43941424,128.3802752,1,1,safe,
-0.4764012244,-0.1655359862,-0.2028024488,144.591559,16.43941424,138.3802752,1,1,safe,
-0.4764012244,-0.1655359862,-0.1155359862,144.591559,16.43941424,148.3802752,0,0,collision,gripper_right_gear|gripper_servo_gear
-0.4764012244,-0.1655359862,-0.0282695236,144.591559,16.43941424,158.3802752,0,0,collision,gripper_left_addition|gripper_left_gear;gripper_right_addition|gripper_right_gear;gripper_right_gear|gripper_servo_gear
-0.4764012244,-0.1655359862,0,144.591559,16.43941424,161.619724,0,0,collision,gripper_left_addition|gripper_left_gear;gripper_right_addition|gripper_right_gear;gripper_right_gear|gripper_servo_gear
